datetime_utc,open,high,low,close,volume,asset,symbol_requested,symbol_used,provider
2019-08-05T00:00:00Z,288.0899963378906,288.2099914550781,281.7200012207031,283.82000732421875,178745400,spy,SPY,SPY,yfinance
2019-08-06T00:00:00Z,285.9100036621094,288.0400085449219,284.2799987792969,287.79998779296875,120711700,spy,SPY,SPY,yfinance
2019-08-07T00:00:00Z,284.3999938964844,288.82000732421875,282.0400085449219,287.9700012207031,140572300,spy,SPY,SPY,yfinance
2019-08-08T00:00:00Z,289.6199951171875,293.6199951171875,289.010009765625,293.6199951171875,87713900,spy,SPY,SPY,yfinance
2019-08-09T00:00:00Z,292.5799865722656,293.239990234375,289.6499938964844,291.6199951171875,93730000,spy,SPY,SPY,yfinance
2019-08-12T00:00:00Z,289.9599914550781,291.6099853515625,287.0199890136719,288.07000732421875,65527600,spy,SPY,SPY,yfinance
2019-08-13T00:00:00Z,287.739990234375,294.1499938964844,287.3599853515625,292.54998779296875,94299800,spy,SPY,SPY,yfinance
2019-08-14T00:00:00Z,288.07000732421875,288.739990234375,283.760009765625,283.8999938964844,135622100,spy,SPY,SPY,yfinance
2019-08-15T00:00:00Z,284.8800048828125,285.6400146484375,282.3900146484375,284.6499938964844,99556600,spy,SPY,SPY,yfinance
2019-08-16T00:00:00Z,286.4800109863281,289.3299865722656,284.7099914550781,288.8500061035156,83018300,spy,SPY,SPY,yfinance
2019-08-19T00:00:00Z,292.19000244140625,293.0799865722656,291.44000244140625,292.3299865722656,53571800,spy,SPY,SPY,yfinance
2019-08-20T00:00:00Z,291.7699890136719,292.3599853515625,289.95001220703125,290.0899963378906,51596400,spy,SPY,SPY,yfinance
2019-08-21T00:00:00Z,292.4800109863281,292.8599853515625,291.7200012207031,292.45001220703125,49524700,spy,SPY,SPY,yfinance
2019-08-22T00:00:00Z,293.2300109863281,293.92999267578125,290.3999938964844,292.3599853515625,51666400,spy,SPY,SPY,yfinance
2019-08-23T00:00:00Z,290.9200134277344,292.760009765625,283.4700012207031,284.8500061035156,149161500,spy,SPY,SPY,yfinance
2019-08-26T00:00:00Z,287.2699890136719,288.0,285.5799865722656,288.0,72423800,spy,SPY,SPY,yfinance
2019-08-27T00:00:00Z,289.5400085449219,289.95001220703125,286.0299987792969,286.8699951171875,66668900,spy,SPY,SPY,yfinance
2019-08-28T00:00:00Z,286.1400146484375,289.07000732421875,285.25,288.8900146484375,59696700,spy,SPY,SPY,yfinance
2019-08-29T00:00:00Z,291.7200012207031,293.1600036621094,290.6099853515625,292.5799865722656,57899400,spy,SPY,SPY,yfinance
2019-08-30T00:00:00Z,294.2200012207031,294.239990234375,291.4200134277344,292.45001220703125,62901200,spy,SPY,SPY,yfinance
2019-09-03T00:00:00Z,290.57000732421875,291.5799865722656,289.2699890136719,290.739990234375,69101400,spy,SPY,SPY,yfinance
2019-09-04T00:00:00Z,293.1400146484375,294.05999755859375,292.30999755859375,294.0400085449219,46887300,spy,SPY,SPY,yfinance
2019-09-05T00:00:00Z,296.7900085449219,298.8299865722656,294.0,297.82000732421875,83258100,spy,SPY,SPY,yfinance
2019-09-06T00:00:00Z,298.1700134277344,298.760009765625,297.4200134277344,298.04998779296875,49584300,spy,SPY,SPY,yfinance
2019-09-09T00:00:00Z,299.1400146484375,299.239990234375,297.1600036621094,298.20001220703125,51260300,spy,SPY,SPY,yfinance
2019-09-10T00:00:00Z,297.3599853515625,298.20001220703125,295.9700012207031,298.1300048828125,57947100,spy,SPY,SPY,yfinance
2019-09-11T00:00:00Z,298.4700012207031,300.3399963378906,297.75,300.25,68821100,spy,SPY,SPY,yfinance
2019-09-12T00:00:00Z,301.25,302.4599914550781,300.4100036621094,301.2900085449219,72908700,spy,SPY,SPY,yfinance
2019-09-13T00:00:00Z,301.7799987792969,302.1700134277344,300.67999267578125,301.0899963378906,62104800,spy,SPY,SPY,yfinance
2019-09-16T00:00:00Z,299.8399963378906,301.1400146484375,299.45001220703125,300.1600036621094,58191200,spy,SPY,SPY,yfinance
2019-09-17T00:00:00Z,299.94000244140625,301.0199890136719,299.75,300.9200134277344,41475500,spy,SPY,SPY,yfinance
2019-09-18T00:00:00Z,300.489990234375,301.2200012207031,298.239990234375,301.1000061035156,73375800,spy,SPY,SPY,yfinance
2019-09-19T00:00:00Z,301.5299987792969,302.6300048828125,300.7099914550781,301.0799865722656,76560500,spy,SPY,SPY,yfinance
2019-09-20T00:00:00Z,300.3599853515625,300.6700134277344,297.4100036621094,298.2799987792969,89565000,spy,SPY,SPY,yfinance
2019-09-23T00:00:00Z,297.54998779296875,299.0,297.2699890136719,298.2099914550781,43476800,spy,SPY,SPY,yfinance
2019-09-24T00:00:00Z,299.4100036621094,299.8399963378906,294.80999755859375,295.8699951171875,94869400,spy,SPY,SPY,yfinance
2019-09-25T00:00:00Z,295.9599914550781,298.1099853515625,294.3299865722656,297.6199951171875,71854000,spy,SPY,SPY,yfinance
2019-09-26T00:00:00Z,297.6300048828125,297.8599853515625,295.45001220703125,297.0,56179700,spy,SPY,SPY,yfinance
2019-09-27T00:00:00Z,297.8299865722656,297.95001220703125,293.69000244140625,295.3999938964844,84746600,spy,SPY,SPY,yfinance
2019-09-30T00:00:00Z,295.9700012207031,297.54998779296875,295.9200134277344,296.7699890136719,51662400,spy,SPY,SPY,yfinance
2019-10-01T00:00:00Z,297.739990234375,298.4599914550781,293.0,293.239990234375,88242400,spy,SPY,SPY,yfinance
2019-10-02T00:00:00Z,291.5,291.510009765625,286.6400146484375,288.05999755859375,122539500,spy,SPY,SPY,yfinance
2019-10-03T00:00:00Z,287.80999755859375,290.45001220703125,284.82000732421875,290.4200134277344,85278800,spy,SPY,SPY,yfinance
2019-10-04T00:00:00Z,291.1400146484375,294.6300048828125,291.0799865722656,294.3500061035156,65091200,spy,SPY,SPY,yfinance
2019-10-07T00:00:00Z,293.4700012207031,295.260009765625,292.7699890136719,293.0799865722656,59610500,spy,SPY,SPY,yfinance
2019-10-08T00:00:00Z,291.0400085449219,291.8500061035156,288.489990234375,288.5299987792969,95708100,spy,SPY,SPY,yfinance
2019-10-09T00:00:00Z,290.75,292.29998779296875,290.05999755859375,291.2699890136719,62359400,spy,SPY,SPY,yfinance
2019-10-10T00:00:00Z,291.17999267578125,294.2099914550781,291.0,293.239990234375,55296300,spy,SPY,SPY,yfinance
2019-10-11T00:00:00Z,296.2699890136719,298.739990234375,296.1400146484375,296.2799987792969,98720400,spy,SPY,SPY,yfinance
2019-10-14T00:00:00Z,295.92999267578125,296.6700134277344,295.57000732421875,295.95001220703125,40394800,spy,SPY,SPY,yfinance
2019-10-15T00:00:00Z,297.1000061035156,299.70001220703125,296.9700012207031,298.8800048828125,46754500,spy,SPY,SPY,yfinance
2019-10-16T00:00:00Z,298.3699951171875,299.1600036621094,297.9200134277344,298.3999938964844,48928200,spy,SPY,SPY,yfinance
2019-10-17T00:00:00Z,299.67999267578125,300.239990234375,298.5199890136719,299.2799987792969,45736600,spy,SPY,SPY,yfinance
2019-10-18T00:00:00Z,298.69000244140625,299.3999938964844,297.0299987792969,297.9700012207031,64304000,spy,SPY,SPY,yfinance
2019-10-21T00:00:00Z,299.4200134277344,300.2099914550781,298.94000244140625,299.989990234375,39048600,spy,SPY,SPY,yfinance
2019-10-22T00:00:00Z,300.5799865722656,300.8999938964844,298.9100036621094,299.010009765625,48594700,spy,SPY,SPY,yfinance
2019-10-23T00:00:00Z,298.7300109863281,299.94000244140625,298.5,299.8800048828125,34352200,spy,SPY,SPY,yfinance
2019-10-24T00:00:00Z,300.9100036621094,301.07000732421875,299.4599914550781,300.3699951171875,35453100,spy,SPY,SPY,yfinance
2019-10-25T00:00:00Z,299.739990234375,302.20001220703125,299.67999267578125,301.6000061035156,45205400,spy,SPY,SPY,yfinance
2019-10-28T00:00:00Z,302.94000244140625,303.8500061035156,302.9100036621094,303.29998779296875,42147000,spy,SPY,SPY,yfinance
2019-10-29T00:00:00Z,303.0,304.2300109863281,302.8599853515625,303.2099914550781,44284900,spy,SPY,SPY,yfinance
2019-10-30T00:00:00Z,303.42999267578125,304.54998779296875,301.989990234375,304.1400146484375,49643900,spy,SPY,SPY,yfinance
2019-10-31T00:00:00Z,304.1300048828125,304.1300048828125,301.7300109863281,303.3299865722656,69053800,spy,SPY,SPY,yfinance
2019-11-01T00:00:00Z,304.9200134277344,306.19000244140625,304.739990234375,306.1400146484375,71141500,spy,SPY,SPY,yfinance
2019-11-04T00:00:00Z,307.8500061035156,308.0,306.9599914550781,307.3699951171875,60606900,spy,SPY,SPY,yfinance
2019-11-05T00:00:00Z,307.5899963378906,307.9200134277344,306.7099914550781,307.0299987792969,42933200,spy,SPY,SPY,yfinance
2019-11-06T00:00:00Z,307.0299987792969,307.3999938964844,306.05999755859375,307.1000061035156,46487100,spy,SPY,SPY,yfinance
2019-11-07T00:00:00Z,308.57000732421875,309.6499938964844,307.6600036621094,308.17999267578125,54272300,spy,SPY,SPY,yfinance
2019-11-08T00:00:00Z,307.79998779296875,309.0,307.0299987792969,308.94000244140625,49032100,spy,SPY,SPY,yfinance
2019-11-11T00:00:00Z,307.4200134277344,308.5400085449219,307.2699890136719,308.3500061035156,35797300,spy,SPY,SPY,yfinance
2019-11-12T00:00:00Z,308.75,309.989990234375,308.1499938964844,309.0,46484600,spy,SPY,SPY,yfinance
2019-11-13T00:00:00Z,307.9100036621094,309.5400085449219,307.6600036621094,309.1000061035156,53917700,spy,SPY,SPY,yfinance
2019-11-14T00:00:00Z,308.7900085449219,309.6400146484375,308.0899963378906,309.54998779296875,51219900,spy,SPY,SPY,yfinance
2019-11-15T00:00:00Z,311.0199890136719,311.8399963378906,310.260009765625,311.7900085449219,62023600,spy,SPY,SPY,yfinance
2019-11-18T00:00:00Z,311.5299987792969,312.2799987792969,311.0299987792969,312.0199890136719,49228000,spy,SPY,SPY,yfinance
2019-11-19T00:00:00Z,312.67999267578125,312.69000244140625,311.2200012207031,311.92999267578125,67804700,spy,SPY,SPY,yfinance
2019-11-20T00:00:00Z,311.2799987792969,311.8500061035156,309.05999755859375,310.7699890136719,79406200,spy,SPY,SPY,yfinance
2019-11-21T00:00:00Z,310.8900146484375,311.010009765625,309.3900146484375,310.2699890136719,54664700,spy,SPY,SPY,yfinance
2019-11-22T00:00:00Z,311.0899963378906,311.239990234375,309.8500061035156,310.9599914550781,44850200,spy,SPY,SPY,yfinance
2019-11-25T00:00:00Z,311.9800109863281,313.3699951171875,311.9800109863281,313.3699951171875,48647200,spy,SPY,SPY,yfinance
2019-11-26T00:00:00Z,313.4100036621094,314.2799987792969,313.05999755859375,314.0799865722656,37569000,spy,SPY,SPY,yfinance
2019-11-27T00:00:00Z,314.6099853515625,315.4800109863281,314.3699951171875,315.4800109863281,44444600,spy,SPY,SPY,yfinance
2019-11-29T00:00:00Z,314.8599853515625,315.1300048828125,314.05999755859375,314.30999755859375,36592700,spy,SPY,SPY,yfinance
2019-12-02T00:00:00Z,314.5899963378906,314.6600036621094,311.1700134277344,311.6400146484375,75767800,spy,SPY,SPY,yfinance
2019-12-03T00:00:00Z,308.6499938964844,309.6400146484375,307.1300048828125,309.54998779296875,73941700,spy,SPY,SPY,yfinance
2019-12-04T00:00:00Z,310.70001220703125,312.1199951171875,310.32000732421875,311.4599914550781,49080000,spy,SPY,SPY,yfinance
2019-12-05T00:00:00Z,312.2300109863281,312.25,310.5799865722656,312.0199890136719,40709000,spy,SPY,SPY,yfinance
2019-12-06T00:00:00Z,314.1199951171875,315.30999755859375,314.1099853515625,314.8699951171875,48927000,spy,SPY,SPY,yfinance
2019-12-09T00:00:00Z,314.44000244140625,315.17999267578125,313.79998779296875,313.8800048828125,34838500,spy,SPY,SPY,yfinance
2019-12-10T00:00:00Z,313.82000732421875,314.54998779296875,312.80999755859375,313.5299987792969,52649800,spy,SPY,SPY,yfinance
2019-12-11T00:00:00Z,314.0299987792969,314.70001220703125,313.44000244140625,314.4200134277344,53429100,spy,SPY,SPY,yfinance
2019-12-12T00:00:00Z,314.42999267578125,317.989990234375,314.1700134277344,317.1300048828125,96389600,spy,SPY,SPY,yfinance
2019-12-13T00:00:00Z,316.8699951171875,318.6700134277344,316.0199890136719,317.32000732421875,81503900,spy,SPY,SPY,yfinance
2019-12-16T00:00:00Z,319.2200012207031,320.1499938964844,317.25,319.5,82749700,spy,SPY,SPY,yfinance
2019-12-17T00:00:00Z,319.9200134277344,320.25,319.4800109863281,319.57000732421875,61097700,spy,SPY,SPY,yfinance
2019-12-18T00:00:00Z,320.0,320.25,319.5299987792969,319.5899963378906,48133000,spy,SPY,SPY,yfinance
2019-12-19T00:00:00Z,319.79998779296875,320.9800109863281,319.5199890136719,320.8999938964844,85310500,spy,SPY,SPY,yfinance
2019-12-20T00:00:00Z,320.4599914550781,321.9700012207031,319.3900146484375,320.7300109863281,147142100,spy,SPY,SPY,yfinance
2019-12-23T00:00:00Z,321.5899963378906,321.6499938964844,321.05999755859375,321.2200012207031,52990000,spy,SPY,SPY,yfinance
2019-12-24T00:00:00Z,321.4700012207031,321.5199890136719,320.8999938964844,321.2300109863281,20270000,spy,SPY,SPY,yfinance
2019-12-26T00:00:00Z,321.6499938964844,322.95001220703125,321.6400146484375,322.94000244140625,30911200,spy,SPY,SPY,yfinance
2019-12-27T00:00:00Z,323.739990234375,323.79998779296875,322.2799987792969,322.8599853515625,42528800,spy,SPY,SPY,yfinance
2019-12-30T00:00:00Z,322.95001220703125,323.1000061035156,320.54998779296875,321.0799865722656,49729100,spy,SPY,SPY,yfinance
2019-12-31T00:00:00Z,320.5299987792969,322.1300048828125,320.1499938964844,321.8599853515625,57077300,spy,SPY,SPY,yfinance
2020-01-02T00:00:00Z,323.5400085449219,324.8900146484375,322.5299987792969,324.8699951171875,59151200,spy,SPY,SPY,yfinance
2020-01-03T00:00:00Z,321.1600036621094,323.6400146484375,321.1000061035156,322.4100036621094,77709700,spy,SPY,SPY,yfinance
2020-01-06T00:00:00Z,320.489990234375,323.7300109863281,320.3599853515625,323.6400146484375,55653900,spy,SPY,SPY,yfinance
2020-01-07T00:00:00Z,323.0199890136719,323.5400085449219,322.239990234375,322.7300109863281,40496400,spy,SPY,SPY,yfinance
2020-01-08T00:00:00Z,322.94000244140625,325.7799987792969,322.6700134277344,324.45001220703125,68296000,spy,SPY,SPY,yfinance
2020-01-09T00:00:00Z,326.1600036621094,326.7300109863281,325.5199890136719,326.6499938964844,48473300,spy,SPY,SPY,yfinance
2020-01-10T00:00:00Z,327.2900085449219,327.4599914550781,325.20001220703125,325.7099914550781,53029300,spy,SPY,SPY,yfinance
2020-01-13T00:00:00Z,326.3900146484375,327.9599914550781,325.9200134277344,327.95001220703125,47086800,spy,SPY,SPY,yfinance
2020-01-14T00:00:00Z,327.4700012207031,328.6199951171875,326.8399963378906,327.45001220703125,62832800,spy,SPY,SPY,yfinance
2020-01-15T00:00:00Z,327.3500061035156,329.0199890136719,327.260009765625,328.19000244140625,72056600,spy,SPY,SPY,yfinance
2020-01-16T00:00:00Z,329.70001220703125,330.9200134277344,329.45001220703125,330.9200134277344,54050300,spy,SPY,SPY,yfinance
2020-01-17T00:00:00Z,331.70001220703125,332.17999267578125,330.8500061035156,331.95001220703125,95846000,spy,SPY,SPY,yfinance
2020-01-21T00:00:00Z,330.8999938964844,332.17999267578125,330.82000732421875,331.29998779296875,77742400,spy,SPY,SPY,yfinance
2020-01-22T00:00:00Z,332.239990234375,332.95001220703125,331.1700134277344,331.3399963378906,48914900,spy,SPY,SPY,yfinance
2020-01-23T00:00:00Z,330.6300048828125,332.1700134277344,329.4100036621094,331.7200012207031,51963000,spy,SPY,SPY,yfinance
2020-01-24T00:00:00Z,332.44000244140625,332.5299987792969,327.3599853515625,328.7699890136719,87578400,spy,SPY,SPY,yfinance
2020-01-27T00:00:00Z,323.0299987792969,325.1199951171875,322.6600036621094,323.5,84062500,spy,SPY,SPY,yfinance
2020-01-28T00:00:00Z,325.05999755859375,327.8500061035156,323.6000061035156,326.8900146484375,63834000,spy,SPY,SPY,yfinance
2020-01-29T00:00:00Z,328.3800048828125,328.6300048828125,326.3999938964844,326.6199951171875,53888900,spy,SPY,SPY,yfinance
2020-01-30T00:00:00Z,324.3599853515625,327.9100036621094,323.5400085449219,327.67999267578125,75491800,spy,SPY,SPY,yfinance
2020-01-31T00:00:00Z,327.0,327.1700134277344,320.7300109863281,321.7300109863281,113845600,spy,SPY,SPY,yfinance
2020-02-03T00:00:00Z,323.3500061035156,326.1600036621094,323.2200012207031,324.1199951171875,69083000,spy,SPY,SPY,yfinance
2020-02-04T00:00:00Z,328.07000732421875,330.010009765625,327.7200012207031,329.05999755859375,62573200,spy,SPY,SPY,yfinance
2020-02-05T00:00:00Z,332.2699890136719,333.0899963378906,330.6700134277344,332.8599853515625,65951100,spy,SPY,SPY,yfinance
2020-02-06T00:00:00Z,333.9100036621094,334.19000244140625,332.79998779296875,333.9800109863281,50359700,spy,SPY,SPY,yfinance
2020-02-07T00:00:00Z,332.82000732421875,333.989990234375,331.6000061035156,332.20001220703125,64139400,spy,SPY,SPY,yfinance
2020-02-10T00:00:00Z,331.2300109863281,334.75,331.19000244140625,334.67999267578125,42070000,spy,SPY,SPY,yfinance
2020-02-11T00:00:00Z,336.1600036621094,337.0199890136719,334.67999267578125,335.260009765625,54864500,spy,SPY,SPY,yfinance
2020-02-12T00:00:00Z,336.8299865722656,337.6499938964844,336.42999267578125,337.4200134277344,43992700,spy,SPY,SPY,yfinance
2020-02-13T00:00:00Z,335.8599853515625,338.1199951171875,335.55999755859375,337.05999755859375,54501900,spy,SPY,SPY,yfinance
2020-02-14T00:00:00Z,337.510009765625,337.7300109863281,336.20001220703125,337.6000061035156,64582200,spy,SPY,SPY,yfinance
2020-02-18T00:00:00Z,336.510009765625,337.6700134277344,335.2099914550781,336.7300109863281,57226200,spy,SPY,SPY,yfinance
2020-02-19T00:00:00Z,337.7900085449219,339.0799865722656,337.4800109863281,338.3399963378906,48814700,spy,SPY,SPY,yfinance
2020-02-20T00:00:00Z,337.739990234375,338.6400146484375,333.67999267578125,336.95001220703125,74163400,spy,SPY,SPY,yfinance
2020-02-21T00:00:00Z,335.4700012207031,335.80999755859375,332.5799865722656,333.4800109863281,113788200,spy,SPY,SPY,yfinance
2020-02-24T00:00:00Z,323.1400146484375,333.55999755859375,321.239990234375,322.4200134277344,161088400,spy,SPY,SPY,yfinance
2020-02-25T00:00:00Z,323.94000244140625,324.6099853515625,311.69000244140625,312.6499938964844,218913200,spy,SPY,SPY,yfinance
2020-02-26T00:00:00Z,314.17999267578125,318.1099853515625,310.70001220703125,311.5,194773800,spy,SPY,SPY,yfinance
2020-02-27T00:00:00Z,305.4599914550781,311.55999755859375,297.510009765625,297.510009765625,284353500,spy,SPY,SPY,yfinance
2020-02-28T00:00:00Z,288.70001220703125,297.8900146484375,285.5400085449219,296.260009765625,384975800,spy,SPY,SPY,yfinance
2020-03-02T00:00:00Z,298.2099914550781,309.1600036621094,294.4599914550781,309.0899963378906,238703600,spy,SPY,SPY,yfinance
2020-03-03T00:00:00Z,309.5,313.8399963378906,297.57000732421875,300.239990234375,300139100,spy,SPY,SPY,yfinance
2020-03-04T00:00:00Z,306.1199951171875,313.1000061035156,303.3299865722656,312.8599853515625,176613400,spy,SPY,SPY,yfinance
2020-03-05T00:00:00Z,304.9800109863281,308.4700012207031,300.010009765625,302.4599914550781,186366800,spy,SPY,SPY,yfinance
2020-03-06T00:00:00Z,293.1499938964844,298.7799987792969,290.2300109863281,297.4599914550781,228667200,spy,SPY,SPY,yfinance
2020-03-09T00:00:00Z,275.29998779296875,284.19000244140625,273.45001220703125,274.2300109863281,309417300,spy,SPY,SPY,yfinance
2020-03-10T00:00:00Z,284.6400146484375,288.5199890136719,273.5,288.4200134277344,276444100,spy,SPY,SPY,yfinance
2020-03-11T00:00:00Z,280.70001220703125,281.94000244140625,270.8800048828125,274.3599853515625,255316300,spy,SPY,SPY,yfinance
2020-03-12T00:00:00Z,256.0,266.6600036621094,247.67999267578125,248.11000061035156,392220700,spy,SPY,SPY,yfinance
2020-03-13T00:00:00Z,263.0899963378906,271.4800109863281,248.52000427246094,269.32000732421875,329566100,spy,SPY,SPY,yfinance
2020-03-16T00:00:00Z,241.17999267578125,256.8999938964844,237.36000061035156,239.85000610351562,297240000,spy,SPY,SPY,yfinance
2020-03-17T00:00:00Z,245.0399932861328,256.1700134277344,237.07000732421875,252.8000030517578,262070500,spy,SPY,SPY,yfinance
2020-03-18T00:00:00Z,236.25,248.3699951171875,228.02000427246094,240.0,327597100,spy,SPY,SPY,yfinance
2020-03-19T00:00:00Z,239.25,247.3800048828125,232.22000122070312,240.50999450683594,289322000,spy,SPY,SPY,yfinance
2020-03-20T00:00:00Z,242.52999877929688,244.47000122070312,228.5,228.8000030517578,347158800,spy,SPY,SPY,yfinance
2020-03-23T00:00:00Z,228.19000244140625,229.67999267578125,218.25999450683594,222.9499969482422,326025200,spy,SPY,SPY,yfinance
2020-03-24T00:00:00Z,234.4199981689453,244.10000610351562,233.8000030517578,243.14999389648438,235494500,spy,SPY,SPY,yfinance
2020-03-25T00:00:00Z,244.8699951171875,256.3500061035156,239.75,246.7899932861328,299430300,spy,SPY,SPY,yfinance
2020-03-26T00:00:00Z,249.52000427246094,262.79998779296875,249.0500030517578,261.20001220703125,257632800,spy,SPY,SPY,yfinance
2020-03-27T00:00:00Z,253.27000427246094,260.80999755859375,251.0500030517578,253.4199981689453,224341200,spy,SPY,SPY,yfinance
2020-03-30T00:00:00Z,255.6999969482422,262.42999267578125,253.52999877929688,261.6499938964844,171369500,spy,SPY,SPY,yfinance
2020-03-31T00:00:00Z,260.55999755859375,263.3299865722656,256.2200012207031,257.75,194881100,spy,SPY,SPY,yfinance
2020-04-01T00:00:00Z,247.97999572753906,257.6600036621094,243.89999389648438,246.14999389648438,189554600,spy,SPY,SPY,yfinance
2020-04-02T00:00:00Z,245.19000244140625,252.67999267578125,244.58999633789062,251.8300018310547,177660400,spy,SPY,SPY,yfinance
2020-04-03T00:00:00Z,250.75999450683594,253.32000732421875,245.22000122070312,248.19000244140625,135561200,spy,SPY,SPY,yfinance
2020-04-06T00:00:00Z,257.8399963378906,267.0,248.1699981689453,264.8599853515625,188061200,spy,SPY,SPY,yfinance
2020-04-07T00:00:00Z,274.2099914550781,275.0299987792969,264.8900146484375,265.1300048828125,201427200,spy,SPY,SPY,yfinance
2020-04-08T00:00:00Z,267.9599914550781,276.0,265.25,274.0299987792969,153774500,spy,SPY,SPY,yfinance
2020-04-09T00:00:00Z,277.5799865722656,281.20001220703125,275.4700012207031,278.20001220703125,189999200,spy,SPY,SPY,yfinance
2020-04-13T00:00:00Z,277.1400146484375,277.510009765625,271.4100036621094,275.6600036621094,114839100,spy,SPY,SPY,yfinance
2020-04-14T00:00:00Z,280.9800109863281,284.8999938964844,275.510009765625,283.7900085449219,134143400,spy,SPY,SPY,yfinance
2020-04-15T00:00:00Z,277.57000732421875,283.94000244140625,275.4599914550781,277.760009765625,121775000,spy,SPY,SPY,yfinance
2020-04-16T00:00:00Z,279.1499938964844,280.0299987792969,275.760009765625,279.1000061035156,131798300,spy,SPY,SPY,yfinance
2020-04-17T00:00:00Z,285.3800048828125,287.29998779296875,282.3999938964844,286.6400146484375,146684800,spy,SPY,SPY,yfinance
2020-04-20T00:00:00Z,282.6099853515625,286.7900085449219,281.3500061035156,281.5899963378906,100109300,spy,SPY,SPY,yfinance
2020-04-21T00:00:00Z,276.7300109863281,278.0400085449219,272.0199890136719,273.0400085449219,126385700,spy,SPY,SPY,yfinance
2020-04-22T00:00:00Z,278.3500061035156,281.0,276.9100036621094,279.1000061035156,92951600,spy,SPY,SPY,yfinance
2020-04-23T00:00:00Z,280.489990234375,283.94000244140625,278.75,279.0799865722656,104709700,spy,SPY,SPY,yfinance
2020-04-24T00:00:00Z,280.7300109863281,283.70001220703125,278.5,282.9700012207031,85063200,spy,SPY,SPY,yfinance
2020-04-27T00:00:00Z,285.1199951171875,288.2699890136719,284.6199951171875,287.04998779296875,77896600,spy,SPY,SPY,yfinance
2020-04-28T00:00:00Z,291.0199890136719,291.3999938964844,285.3999938964844,285.7300109863281,105270000,spy,SPY,SPY,yfinance
2020-04-29T00:00:00Z,291.5299987792969,294.8800048828125,290.4100036621094,293.2099914550781,118745600,spy,SPY,SPY,yfinance
2020-04-30T00:00:00Z,291.7099914550781,293.32000732421875,288.5899963378906,290.4800109863281,122901700,spy,SPY,SPY,yfinance
2020-05-01T00:00:00Z,285.30999755859375,290.6600036621094,281.5199890136719,282.7900085449219,125180000,spy,SPY,SPY,yfinance
2020-05-04T00:00:00Z,280.739990234375,283.8999938964844,279.1300048828125,283.57000732421875,80873200,spy,SPY,SPY,yfinance
2020-05-05T00:00:00Z,286.6400146484375,289.25,283.7099914550781,286.19000244140625,79569900,spy,SPY,SPY,yfinance
2020-05-06T00:00:00Z,288.0400085449219,288.4599914550781,283.7799987792969,284.25,73632600,spy,SPY,SPY,yfinance
2020-05-07T00:00:00Z,287.75,289.7799987792969,287.1300048828125,287.67999267578125,75250400,spy,SPY,SPY,yfinance
2020-05-08T00:00:00Z,291.0899963378906,292.95001220703125,289.8599853515625,292.44000244140625,76452400,spy,SPY,SPY,yfinance
2020-05-11T00:00:00Z,290.3399963378906,294.0,289.8800048828125,292.5,79514200,spy,SPY,SPY,yfinance
2020-05-12T00:00:00Z,293.7900085449219,294.239990234375,286.5199890136719,286.6700134277344,95870800,spy,SPY,SPY,yfinance
2020-05-13T00:00:00Z,286.05999755859375,287.19000244140625,278.9599914550781,281.6000061035156,144721100,spy,SPY,SPY,yfinance
2020-05-14T00:00:00Z,278.95001220703125,285.1099853515625,272.989990234375,284.9700012207031,121977900,spy,SPY,SPY,yfinance
2020-05-15T00:00:00Z,282.3699951171875,286.3299865722656,281.3399963378906,286.2799987792969,111146300,spy,SPY,SPY,yfinance
2020-05-18T00:00:00Z,293.04998779296875,296.75,292.70001220703125,295.0,119703800,spy,SPY,SPY,yfinance
2020-05-19T00:00:00Z,294.3500061035156,296.2099914550781,291.95001220703125,291.9700012207031,95189300,spy,SPY,SPY,yfinance
2020-05-20T00:00:00Z,295.82000732421875,297.8699951171875,295.57000732421875,296.92999267578125,85861700,spy,SPY,SPY,yfinance
2020-05-21T00:00:00Z,296.7900085449219,297.6700134277344,293.69000244140625,294.8800048828125,78293900,spy,SPY,SPY,yfinance
2020-05-22T00:00:00Z,294.57000732421875,295.6300048828125,293.2200012207031,295.44000244140625,63958200,spy,SPY,SPY,yfinance
2020-05-26T00:00:00Z,301.92999267578125,302.19000244140625,295.4599914550781,299.0799865722656,88951400,spy,SPY,SPY,yfinance
2020-05-27T00:00:00Z,302.1199951171875,303.57000732421875,296.8699951171875,303.5299987792969,104817400,spy,SPY,SPY,yfinance
2020-05-28T00:00:00Z,304.6499938964844,306.8399963378906,302.239990234375,302.9700012207031,90405200,spy,SPY,SPY,yfinance
2020-05-29T00:00:00Z,302.4599914550781,304.9599914550781,299.4700012207031,304.32000732421875,119090800,spy,SPY,SPY,yfinance
2020-06-01T00:00:00Z,303.6199951171875,306.2099914550781,303.05999755859375,305.54998779296875,55758300,spy,SPY,SPY,yfinance
2020-06-02T00:00:00Z,306.54998779296875,308.1300048828125,305.1000061035156,308.0799865722656,74267200,spy,SPY,SPY,yfinance
2020-06-03T00:00:00Z,310.239990234375,313.2200012207031,309.94000244140625,312.17999267578125,92567600,spy,SPY,SPY,yfinance
2020-06-04T00:00:00Z,311.1099853515625,313.0,309.0799865722656,311.3599853515625,75794400,spy,SPY,SPY,yfinance
2020-06-05T00:00:00Z,317.2300109863281,321.2699890136719,317.1600036621094,319.3399963378906,150524700,spy,SPY,SPY,yfinance
