datetime_utc,open,high,low,close,volume,asset,symbol_requested,symbol_used,provider
2019-10-14T00:00:00Z,1484.4000244140625,1493.5,1481.300048828125,1491.699951171875,400,gold,GC=F,GC=F,yfinance
2019-10-15T00:00:00Z,1488.9000244140625,1495.4000244140625,1476.5999755859375,1477.5999755859375,367,gold,GC=F,GC=F,yfinance
2019-10-16T00:00:00Z,1482.0,1488.0,1480.0,1488.0,383,gold,GC=F,GC=F,yfinance
2019-10-17T00:00:00Z,1486.199951171875,1493.199951171875,1485.800048828125,1492.300048828125,271,gold,GC=F,GC=F,yfinance
2019-10-18T00:00:00Z,1487.300048828125,1489.0999755859375,1486.5999755859375,1488.199951171875,82,gold,GC=F,GC=F,yfinance
2019-10-21T00:00:00Z,1489.9000244140625,1489.9000244140625,1481.5,1482.4000244140625,72,gold,GC=F,GC=F,yfinance
2019-10-22T00:00:00Z,1483.4000244140625,1483.5,1481.699951171875,1481.699951171875,99,gold,GC=F,GC=F,yfinance
2019-10-23T00:00:00Z,1486.4000244140625,1490.300048828125,1486.4000244140625,1489.9000244140625,67,gold,GC=F,GC=F,yfinance
2019-10-24T00:00:00Z,1490.5,1501.199951171875,1485.9000244140625,1498.9000244140625,115,gold,GC=F,GC=F,yfinance
2019-10-25T00:00:00Z,1501.4000244140625,1514.300048828125,1499.0,1499.5,93,gold,GC=F,GC=F,yfinance
2019-10-28T00:00:00Z,1504.0999755859375,1504.0999755859375,1490.0,1490.0,37,gold,GC=F,GC=F,yfinance
2019-10-29T00:00:00Z,1485.9000244140625,1487.0,1485.9000244140625,1487.0,425,gold,GC=F,GC=F,yfinance
2019-10-30T00:00:00Z,1487.199951171875,1495.4000244140625,1481.0,1493.199951171875,320,gold,GC=F,GC=F,yfinance
2019-10-31T00:00:00Z,1496.0999755859375,1513.0999755859375,1496.0999755859375,1511.4000244140625,210,gold,GC=F,GC=F,yfinance
2019-11-01T00:00:00Z,1511.0,1511.5999755859375,1503.0,1508.0,235,gold,GC=F,GC=F,yfinance
2019-11-04T00:00:00Z,1511.5999755859375,1511.5999755859375,1508.0,1508.0,101,gold,GC=F,GC=F,yfinance
2019-11-05T00:00:00Z,1507.0999755859375,1507.0999755859375,1480.800048828125,1480.800048828125,31,gold,GC=F,GC=F,yfinance
2019-11-06T00:00:00Z,1483.199951171875,1491.0,1483.199951171875,1490.199951171875,567,gold,GC=F,GC=F,yfinance
2019-11-07T00:00:00Z,1489.0999755859375,1489.0999755859375,1464.199951171875,1464.199951171875,581,gold,GC=F,GC=F,yfinance
2019-11-08T00:00:00Z,1469.0999755859375,1469.0999755859375,1461.300048828125,1461.300048828125,21,gold,GC=F,GC=F,yfinance
2019-11-11T00:00:00Z,1461.0,1461.0,1449.300048828125,1455.5,22,gold,GC=F,GC=F,yfinance
2019-11-12T00:00:00Z,1454.9000244140625,1454.9000244140625,1447.0999755859375,1452.0999755859375,6,gold,GC=F,GC=F,yfinance
2019-11-13T00:00:00Z,1456.800048828125,1463.300048828125,1456.800048828125,1461.699951171875,56,gold,GC=F,GC=F,yfinance
2019-11-14T00:00:00Z,1463.800048828125,1471.800048828125,1463.699951171875,1471.800048828125,83,gold,GC=F,GC=F,yfinance
2019-11-15T00:00:00Z,1469.0999755859375,1469.0999755859375,1467.300048828125,1467.300048828125,13,gold,GC=F,GC=F,yfinance
2019-11-18T00:00:00Z,1472.0,1472.0,1469.699951171875,1470.9000244140625,141,gold,GC=F,GC=F,yfinance
2019-11-19T00:00:00Z,1467.699951171875,1474.300048828125,1467.699951171875,1473.300048828125,18,gold,GC=F,GC=F,yfinance
2019-11-20T00:00:00Z,1472.5999755859375,1474.5,1467.300048828125,1473.300048828125,31,gold,GC=F,GC=F,yfinance
2019-11-21T00:00:00Z,1463.0999755859375,1463.0999755859375,1463.0999755859375,1463.0999755859375,16,gold,GC=F,GC=F,yfinance
2019-11-22T00:00:00Z,1468.5999755859375,1468.5999755859375,1463.0999755859375,1463.0999755859375,19,gold,GC=F,GC=F,yfinance
2019-11-25T00:00:00Z,1457.0999755859375,1457.0999755859375,1455.5,1456.5999755859375,14,gold,GC=F,GC=F,yfinance
2019-11-26T00:00:00Z,1459.800048828125,1459.800048828125,1459.800048828125,1459.800048828125,346362,gold,GC=F,GC=F,yfinance
2019-11-27T00:00:00Z,1461.0999755859375,1461.9000244140625,1452.0,1453.4000244140625,88364,gold,GC=F,GC=F,yfinance
2019-11-29T00:00:00Z,1453.5999755859375,1465.5999755859375,1452.0999755859375,1465.5999755859375,7020,gold,GC=F,GC=F,yfinance
2019-12-02T00:00:00Z,1462.800048828125,1464.4000244140625,1453.300048828125,1462.300048828125,2172,gold,GC=F,GC=F,yfinance
2019-12-03T00:00:00Z,1461.5999755859375,1480.4000244140625,1459.5,1478.199951171875,1460,gold,GC=F,GC=F,yfinance
2019-12-04T00:00:00Z,1477.5,1483.4000244140625,1471.199951171875,1474.0,613,gold,GC=F,GC=F,yfinance
2019-12-05T00:00:00Z,1474.699951171875,1478.0,1472.300048828125,1476.9000244140625,907,gold,GC=F,GC=F,yfinance
2019-12-06T00:00:00Z,1475.0,1476.0,1458.199951171875,1459.0999755859375,899,gold,GC=F,GC=F,yfinance
2019-12-09T00:00:00Z,1458.800048828125,1464.199951171875,1458.5999755859375,1459.300048828125,1461,gold,GC=F,GC=F,yfinance
2019-12-10T00:00:00Z,1460.699951171875,1467.199951171875,1460.699951171875,1462.5999755859375,367,gold,GC=F,GC=F,yfinance
2019-12-11T00:00:00Z,1463.0999755859375,1475.4000244140625,1463.0999755859375,1469.4000244140625,393,gold,GC=F,GC=F,yfinance
2019-12-12T00:00:00Z,1475.0999755859375,1483.9000244140625,1463.699951171875,1466.699951171875,955,gold,GC=F,GC=F,yfinance
2019-12-13T00:00:00Z,1463.0999755859375,1475.9000244140625,1463.0999755859375,1475.5999755859375,468,gold,GC=F,GC=F,yfinance
2019-12-16T00:00:00Z,1473.800048828125,1475.300048828125,1473.800048828125,1475.0,99,gold,GC=F,GC=F,yfinance
2019-12-17T00:00:00Z,1474.0999755859375,1476.9000244140625,1474.0,1474.5999755859375,410,gold,GC=F,GC=F,yfinance
2019-12-18T00:00:00Z,1472.5999755859375,1472.5999755859375,1472.5999755859375,1472.5999755859375,250,gold,GC=F,GC=F,yfinance
2019-12-19T00:00:00Z,1475.9000244140625,1478.9000244140625,1473.300048828125,1478.199951171875,319,gold,GC=F,GC=F,yfinance
2019-12-20T00:00:00Z,1476.699951171875,1478.0999755859375,1474.699951171875,1474.699951171875,118,gold,GC=F,GC=F,yfinance
2019-12-23T00:00:00Z,1482.300048828125,1482.5,1479.9000244140625,1482.5,391,gold,GC=F,GC=F,yfinance
2019-12-24T00:00:00Z,1488.699951171875,1499.0999755859375,1488.699951171875,1499.0999755859375,52,gold,GC=F,GC=F,yfinance
2019-12-26T00:00:00Z,1505.199951171875,1512.300048828125,1505.0,1509.300048828125,126,gold,GC=F,GC=F,yfinance
2019-12-27T00:00:00Z,1513.800048828125,1513.800048828125,1513.800048828125,1513.800048828125,839,gold,GC=F,GC=F,yfinance
2019-12-30T00:00:00Z,1512.5999755859375,1515.0999755859375,1510.0,1514.5,446,gold,GC=F,GC=F,yfinance
2019-12-31T00:00:00Z,1513.800048828125,1523.4000244140625,1513.800048828125,1519.5,301,gold,GC=F,GC=F,yfinance
2020-01-02T00:00:00Z,1518.0999755859375,1528.699951171875,1518.0,1524.5,214,gold,GC=F,GC=F,yfinance
2020-01-03T00:00:00Z,1530.0999755859375,1552.699951171875,1530.0999755859375,1549.199951171875,107,gold,GC=F,GC=F,yfinance
2020-01-06T00:00:00Z,1580.0,1580.0,1560.4000244140625,1566.199951171875,416,gold,GC=F,GC=F,yfinance
2020-01-07T00:00:00Z,1558.300048828125,1576.300048828125,1558.300048828125,1571.800048828125,47,gold,GC=F,GC=F,yfinance
2020-01-08T00:00:00Z,1579.699951171875,1604.199951171875,1552.300048828125,1557.4000244140625,236,gold,GC=F,GC=F,yfinance
2020-01-09T00:00:00Z,1555.699951171875,1555.699951171875,1543.300048828125,1551.699951171875,54,gold,GC=F,GC=F,yfinance
2020-01-10T00:00:00Z,1551.199951171875,1558.800048828125,1545.4000244140625,1557.5,16,gold,GC=F,GC=F,yfinance
2020-01-13T00:00:00Z,1557.4000244140625,1558.0,1548.4000244140625,1548.4000244140625,48,gold,GC=F,GC=F,yfinance
2020-01-14T00:00:00Z,1546.699951171875,1546.699951171875,1534.9000244140625,1542.4000244140625,32,gold,GC=F,GC=F,yfinance
2020-01-15T00:00:00Z,1548.0,1553.9000244140625,1545.5999755859375,1552.0999755859375,11,gold,GC=F,GC=F,yfinance
2020-01-16T00:00:00Z,1555.699951171875,1556.0999755859375,1548.5,1549.0,98,gold,GC=F,GC=F,yfinance
2020-01-17T00:00:00Z,1554.0999755859375,1558.800048828125,1553.5999755859375,1558.800048828125,108,gold,GC=F,GC=F,yfinance
2020-01-21T00:00:00Z,1559.300048828125,1566.199951171875,1551.0,1556.4000244140625,45,gold,GC=F,GC=F,yfinance
2020-01-22T00:00:00Z,1549.800048828125,1557.0999755859375,1549.800048828125,1555.300048828125,42,gold,GC=F,GC=F,yfinance
2020-01-23T00:00:00Z,1553.0999755859375,1564.5999755859375,1552.199951171875,1564.5999755859375,15,gold,GC=F,GC=F,yfinance
2020-01-24T00:00:00Z,1556.300048828125,1571.0999755859375,1556.300048828125,1571.0999755859375,43,gold,GC=F,GC=F,yfinance
2020-01-27T00:00:00Z,1584.300048828125,1584.5,1576.800048828125,1576.800048828125,22,gold,GC=F,GC=F,yfinance
2020-01-28T00:00:00Z,1576.4000244140625,1576.4000244140625,1569.199951171875,1569.199951171875,3,gold,GC=F,GC=F,yfinance
2020-01-29T00:00:00Z,1569.800048828125,1569.800048828125,1569.800048828125,1569.800048828125,251274,gold,GC=F,GC=F,yfinance
2020-01-30T00:00:00Z,1576.800048828125,1585.0,1571.4000244140625,1583.5,62336,gold,GC=F,GC=F,yfinance
2020-01-31T00:00:00Z,1573.4000244140625,1589.0,1570.0,1582.9000244140625,1095,gold,GC=F,GC=F,yfinance
2020-02-03T00:00:00Z,1592.9000244140625,1593.300048828125,1568.199951171875,1577.199951171875,1062,gold,GC=F,GC=F,yfinance
2020-02-04T00:00:00Z,1577.699951171875,1577.699951171875,1547.800048828125,1550.4000244140625,978,gold,GC=F,GC=F,yfinance
2020-02-05T00:00:00Z,1553.199951171875,1560.699951171875,1547.699951171875,1557.800048828125,1305,gold,GC=F,GC=F,yfinance
2020-02-06T00:00:00Z,1553.5999755859375,1565.5999755859375,1551.5999755859375,1565.0999755859375,110,gold,GC=F,GC=F,yfinance
2020-02-07T00:00:00Z,1564.9000244140625,1571.9000244140625,1560.5,1568.5999755859375,431,gold,GC=F,GC=F,yfinance
2020-02-10T00:00:00Z,1569.300048828125,1574.699951171875,1568.5999755859375,1574.699951171875,128,gold,GC=F,GC=F,yfinance
2020-02-11T00:00:00Z,1570.9000244140625,1571.0999755859375,1561.9000244140625,1565.5999755859375,440,gold,GC=F,GC=F,yfinance
2020-02-12T00:00:00Z,1565.199951171875,1568.699951171875,1561.0,1567.4000244140625,36,gold,GC=F,GC=F,yfinance
2020-02-13T00:00:00Z,1570.199951171875,1575.0999755859375,1570.199951171875,1575.0999755859375,74,gold,GC=F,GC=F,yfinance
2020-02-14T00:00:00Z,1575.800048828125,1582.699951171875,1574.800048828125,1582.699951171875,68,gold,GC=F,GC=F,yfinance
2020-02-18T00:00:00Z,1579.800048828125,1604.300048828125,1579.800048828125,1600.0,310,gold,GC=F,GC=F,yfinance
2020-02-19T00:00:00Z,1600.5999755859375,1610.5,1599.699951171875,1607.5,542,gold,GC=F,GC=F,yfinance
2020-02-20T00:00:00Z,1606.5,1621.0,1603.0,1616.5999755859375,117,gold,GC=F,GC=F,yfinance
2020-02-21T00:00:00Z,1619.300048828125,1645.0,1619.300048828125,1644.5999755859375,186,gold,GC=F,GC=F,yfinance
2020-02-24T00:00:00Z,1657.0,1686.5999755859375,1650.0,1672.4000244140625,435,gold,GC=F,GC=F,yfinance
2020-02-25T00:00:00Z,1645.0999755859375,1653.699951171875,1632.300048828125,1646.9000244140625,409,gold,GC=F,GC=F,yfinance
2020-02-26T00:00:00Z,1644.0,1648.0999755859375,1636.4000244140625,1640.0,1990,gold,GC=F,GC=F,yfinance
2020-02-27T00:00:00Z,1641.0999755859375,1658.0,1638.5,1640.0,707,gold,GC=F,GC=F,yfinance
2020-02-28T00:00:00Z,1640.300048828125,1642.5,1564.0999755859375,1564.0999755859375,289,gold,GC=F,GC=F,yfinance
2020-03-02T00:00:00Z,1583.9000244140625,1608.300048828125,1574.300048828125,1592.300048828125,537,gold,GC=F,GC=F,yfinance
2020-03-03T00:00:00Z,1594.5,1645.300048828125,1594.0,1642.0999755859375,610,gold,GC=F,GC=F,yfinance
2020-03-04T00:00:00Z,1645.4000244140625,1645.9000244140625,1631.300048828125,1641.0999755859375,83,gold,GC=F,GC=F,yfinance
2020-03-05T00:00:00Z,1637.300048828125,1672.9000244140625,1637.199951171875,1666.4000244140625,154,gold,GC=F,GC=F,yfinance
2020-03-06T00:00:00Z,1670.800048828125,1686.199951171875,1647.199951171875,1670.800048828125,175,gold,GC=F,GC=F,yfinance
2020-03-09T00:00:00Z,1696.0999755859375,1701.5999755859375,1657.699951171875,1674.5,161,gold,GC=F,GC=F,yfinance
2020-03-10T00:00:00Z,1671.5999755859375,1674.5999755859375,1643.0,1659.0999755859375,48,gold,GC=F,GC=F,yfinance
2020-03-11T00:00:00Z,1656.5999755859375,1666.5,1635.0,1641.4000244140625,47,gold,GC=F,GC=F,yfinance
2020-03-12T00:00:00Z,1637.0,1647.5,1566.4000244140625,1589.300048828125,256,gold,GC=F,GC=F,yfinance
2020-03-13T00:00:00Z,1574.9000244140625,1589.800048828125,1513.800048828125,1515.699951171875,89,gold,GC=F,GC=F,yfinance
2020-03-16T00:00:00Z,1569.0999755859375,1569.0999755859375,1452.0999755859375,1485.9000244140625,193,gold,GC=F,GC=F,yfinance
2020-03-17T00:00:00Z,1469.300048828125,1537.699951171875,1469.300048828125,1524.9000244140625,122,gold,GC=F,GC=F,yfinance
2020-03-18T00:00:00Z,1537.5,1542.0,1477.300048828125,1477.300048828125,333,gold,GC=F,GC=F,yfinance
2020-03-19T00:00:00Z,1481.5,1491.5999755859375,1471.0,1478.5999755859375,262,gold,GC=F,GC=F,yfinance
2020-03-20T00:00:00Z,1483.5,1484.0,1483.5,1484.0,14,gold,GC=F,GC=F,yfinance
2020-03-23T00:00:00Z,1505.300048828125,1567.0,1490.199951171875,1567.0,51,gold,GC=F,GC=F,yfinance
2020-03-24T00:00:00Z,1592.699951171875,1685.5,1592.699951171875,1660.199951171875,442,gold,GC=F,GC=F,yfinance
2020-03-25T00:00:00Z,1676.5,1676.5,1631.0999755859375,1632.300048828125,476,gold,GC=F,GC=F,yfinance
2020-03-26T00:00:00Z,1660.5,1660.5,1650.0999755859375,1650.0999755859375,3,gold,GC=F,GC=F,yfinance
2020-03-27T00:00:00Z,1623.9000244140625,1623.9000244140625,1623.9000244140625,1623.9000244140625,100638,gold,GC=F,GC=F,yfinance
2020-03-30T00:00:00Z,1641.199951171875,1652.800048828125,1607.199951171875,1622.0,16389,gold,GC=F,GC=F,yfinance
2020-03-31T00:00:00Z,1618.699951171875,1621.0,1576.0,1583.4000244140625,2874,gold,GC=F,GC=F,yfinance
2020-04-01T00:00:00Z,1570.0,1600.0,1570.0,1578.199951171875,2158,gold,GC=F,GC=F,yfinance
2020-04-02T00:00:00Z,1590.9000244140625,1631.199951171875,1586.0,1625.699951171875,1294,gold,GC=F,GC=F,yfinance
2020-04-03T00:00:00Z,1624.5,1636.0,1619.800048828125,1633.699951171875,643,gold,GC=F,GC=F,yfinance
2020-04-06T00:00:00Z,1629.0999755859375,1696.699951171875,1625.9000244140625,1677.0,1063,gold,GC=F,GC=F,yfinance
2020-04-07T00:00:00Z,1695.699951171875,1724.4000244140625,1658.0,1664.800048828125,1144,gold,GC=F,GC=F,yfinance
2020-04-08T00:00:00Z,1669.699951171875,1677.0,1662.5,1665.4000244140625,747,gold,GC=F,GC=F,yfinance
2020-04-09T00:00:00Z,1662.699951171875,1736.199951171875,1662.699951171875,1736.199951171875,825,gold,GC=F,GC=F,yfinance
2020-04-13T00:00:00Z,1722.0,1756.800048828125,1710.699951171875,1744.800048828125,696,gold,GC=F,GC=F,yfinance
2020-04-14T00:00:00Z,1756.800048828125,1775.0,1739.5,1756.699951171875,675,gold,GC=F,GC=F,yfinance
2020-04-15T00:00:00Z,1739.4000244140625,1744.9000244140625,1722.699951171875,1727.199951171875,642,gold,GC=F,GC=F,yfinance
2020-04-16T00:00:00Z,1731.0,1750.5999755859375,1715.0,1720.4000244140625,162,gold,GC=F,GC=F,yfinance
2020-04-17T00:00:00Z,1715.699951171875,1725.0,1684.9000244140625,1689.199951171875,223,gold,GC=F,GC=F,yfinance
2020-04-20T00:00:00Z,1686.0,1701.5999755859375,1680.0,1701.5999755859375,106,gold,GC=F,GC=F,yfinance
2020-04-21T00:00:00Z,1697.0,1707.0999755859375,1659.9000244140625,1678.199951171875,666,gold,GC=F,GC=F,yfinance
2020-04-22T00:00:00Z,1696.0,1728.699951171875,1684.800048828125,1728.699951171875,453,gold,GC=F,GC=F,yfinance
2020-04-23T00:00:00Z,1734.0,1745.0999755859375,1733.300048828125,1733.300048828125,482,gold,GC=F,GC=F,yfinance
2020-04-24T00:00:00Z,1744.0,1744.0,1714.5,1723.5,221,gold,GC=F,GC=F,yfinance
2020-04-27T00:00:00Z,1731.9000244140625,1731.9000244140625,1711.9000244140625,1711.9000244140625,169,gold,GC=F,GC=F,yfinance
2020-04-28T00:00:00Z,1716.5999755859375,1716.5999755859375,1707.0999755859375,1710.5,1255,gold,GC=F,GC=F,yfinance
2020-04-29T00:00:00Z,1710.0,1713.5,1702.0,1703.4000244140625,373,gold,GC=F,GC=F,yfinance
2020-04-30T00:00:00Z,1719.300048828125,1719.300048828125,1680.800048828125,1684.199951171875,327,gold,GC=F,GC=F,yfinance
2020-05-01T00:00:00Z,1686.5999755859375,1701.5,1670.5,1694.5,337,gold,GC=F,GC=F,yfinance
2020-05-04T00:00:00Z,1702.5999755859375,1709.0,1699.5999755859375,1706.9000244140625,320,gold,GC=F,GC=F,yfinance
2020-05-05T00:00:00Z,1701.5,1704.4000244140625,1697.199951171875,1704.4000244140625,82,gold,GC=F,GC=F,yfinance
2020-05-06T00:00:00Z,1704.0,1704.0,1684.199951171875,1684.199951171875,469,gold,GC=F,GC=F,yfinance
2020-05-07T00:00:00Z,1686.199951171875,1721.800048828125,1685.5999755859375,1721.800048828125,853,gold,GC=F,GC=F,yfinance
2020-05-08T00:00:00Z,1726.199951171875,1728.9000244140625,1703.800048828125,1709.9000244140625,330,gold,GC=F,GC=F,yfinance
2020-05-11T00:00:00Z,1702.300048828125,1704.5,1690.199951171875,1695.300048828125,749,gold,GC=F,GC=F,yfinance
2020-05-12T00:00:00Z,1699.300048828125,1713.0999755859375,1699.300048828125,1704.4000244140625,324,gold,GC=F,GC=F,yfinance
2020-05-13T00:00:00Z,1702.0,1721.300048828125,1701.9000244140625,1713.9000244140625,431,gold,GC=F,GC=F,yfinance
2020-05-14T00:00:00Z,1724.300048828125,1743.0999755859375,1720.5,1738.0999755859375,672,gold,GC=F,GC=F,yfinance
2020-05-15T00:00:00Z,1739.699951171875,1753.4000244140625,1739.699951171875,1753.4000244140625,719,gold,GC=F,GC=F,yfinance
2020-05-18T00:00:00Z,1755.699951171875,1770.5,1731.800048828125,1731.800048828125,229,gold,GC=F,GC=F,yfinance
2020-05-19T00:00:00Z,1744.199951171875,1749.5,1744.199951171875,1744.199951171875,167,gold,GC=F,GC=F,yfinance
2020-05-20T00:00:00Z,1751.5999755859375,1752.0999755859375,1745.5999755859375,1750.5999755859375,16,gold,GC=F,GC=F,yfinance
2020-05-21T00:00:00Z,1746.800048828125,1746.800048828125,1720.5,1720.5,528,gold,GC=F,GC=F,yfinance
2020-05-22T00:00:00Z,1726.5999755859375,1734.5999755859375,1726.5999755859375,1734.5999755859375,6,gold,GC=F,GC=F,yfinance
2020-05-26T00:00:00Z,1726.4000244140625,1726.4000244140625,1704.800048828125,1704.800048828125,39,gold,GC=F,GC=F,yfinance
2020-05-27T00:00:00Z,1685.5999755859375,1710.300048828125,1685.5999755859375,1710.300048828125,137416,gold,GC=F,GC=F,yfinance
2020-05-28T00:00:00Z,1709.300048828125,1727.800048828125,1705.0,1713.300048828125,23355,gold,GC=F,GC=F,yfinance
2020-05-29T00:00:00Z,1718.800048828125,1738.300048828125,1715.0999755859375,1736.9000244140625,1526,gold,GC=F,GC=F,yfinance
2020-06-01T00:00:00Z,1740.4000244140625,1747.0,1727.0999755859375,1737.800048828125,871,gold,GC=F,GC=F,yfinance
2020-06-02T00:00:00Z,1743.0,1745.5,1721.800048828125,1725.199951171875,741,gold,GC=F,GC=F,yfinance
2020-06-03T00:00:00Z,1726.300048828125,1726.300048828125,1684.5,1697.800048828125,2755,gold,GC=F,GC=F,yfinance
2020-06-04T00:00:00Z,1694.5,1718.9000244140625,1694.5,1718.9000244140625,807,gold,GC=F,GC=F,yfinance
2020-06-05T00:00:00Z,1711.800048828125,1711.800048828125,1668.5999755859375,1676.199951171875,1502,gold,GC=F,GC=F,yfinance
2020-06-08T00:00:00Z,1679.0999755859375,1699.4000244140625,1675.9000244140625,1698.300048828125,587,gold,GC=F,GC=F,yfinance
2020-06-09T00:00:00Z,1694.5999755859375,1720.9000244140625,1692.0,1714.699951171875,690,gold,GC=F,GC=F,yfinance
2020-06-10T00:00:00Z,1716.0999755859375,1740.800048828125,1711.9000244140625,1713.300048828125,718,gold,GC=F,GC=F,yfinance
2020-06-11T00:00:00Z,1737.199951171875,1744.0999755859375,1720.0,1732.0,347,gold,GC=F,GC=F,yfinance
2020-06-12T00:00:00Z,1724.9000244140625,1743.0,1724.9000244140625,1729.300048828125,318,gold,GC=F,GC=F,yfinance
2020-06-15T00:00:00Z,1730.0,1730.0,1703.300048828125,1720.300048828125,188,gold,GC=F,GC=F,yfinance
2020-06-16T00:00:00Z,1726.300048828125,1729.5999755859375,1722.4000244140625,1729.5999755859375,22,gold,GC=F,GC=F,yfinance
2020-06-17T00:00:00Z,1714.699951171875,1729.199951171875,1714.699951171875,1729.199951171875,51,gold,GC=F,GC=F,yfinance
2020-06-18T00:00:00Z,1730.5,1734.0999755859375,1717.300048828125,1724.800048828125,110,gold,GC=F,GC=F,yfinance
2020-06-19T00:00:00Z,1723.699951171875,1750.699951171875,1723.5,1745.9000244140625,1329,gold,GC=F,GC=F,yfinance
2020-06-22T00:00:00Z,1755.199951171875,1767.5999755859375,1750.5,1756.699951171875,1356,gold,GC=F,GC=F,yfinance
2020-06-23T00:00:00Z,1755.4000244140625,1776.300048828125,1754.199951171875,1772.0999755859375,666,gold,GC=F,GC=F,yfinance
2020-06-24T00:00:00Z,1778.300048828125,1783.0999755859375,1764.5,1765.800048828125,961,gold,GC=F,GC=F,yfinance
2020-06-25T00:00:00Z,1761.699951171875,1764.800048828125,1759.800048828125,1762.0999755859375,207,gold,GC=F,GC=F,yfinance
2020-06-26T00:00:00Z,1766.0,1772.5,1764.699951171875,1772.5,640,gold,GC=F,GC=F,yfinance
2020-06-29T00:00:00Z,1779.800048828125,1780.199951171875,1774.300048828125,1774.800048828125,584,gold,GC=F,GC=F,yfinance
2020-06-30T00:00:00Z,1777.300048828125,1793.199951171875,1774.4000244140625,1793.0,986,gold,GC=F,GC=F,yfinance
2020-07-01T00:00:00Z,1793.5999755859375,1798.0,1765.800048828125,1773.199951171875,331,gold,GC=F,GC=F,yfinance
2020-07-02T00:00:00Z,1773.4000244140625,1784.0,1768.699951171875,1784.0,215,gold,GC=F,GC=F,yfinance
2020-07-06T00:00:00Z,1788.199951171875,1790.0999755859375,1788.199951171875,1788.5,172,gold,GC=F,GC=F,yfinance
2020-07-07T00:00:00Z,1789.300048828125,1804.199951171875,1783.300048828125,1804.199951171875,751,gold,GC=F,GC=F,yfinance
2020-07-08T00:00:00Z,1801.5,1817.9000244140625,1801.5,1815.5,209,gold,GC=F,GC=F,yfinance
2020-07-09T00:00:00Z,1816.0999755859375,1819.800048828125,1799.199951171875,1799.199951171875,396,gold,GC=F,GC=F,yfinance
2020-07-10T00:00:00Z,1805.5,1805.5,1797.699951171875,1798.199951171875,236,gold,GC=F,GC=F,yfinance
2020-07-13T00:00:00Z,1805.0,1811.0,1805.0,1811.0,164,gold,GC=F,GC=F,yfinance
2020-07-14T00:00:00Z,1791.0,1811.5,1791.0,1810.5999755859375,339,gold,GC=F,GC=F,yfinance
2020-07-15T00:00:00Z,1806.0999755859375,1813.5,1806.0999755859375,1811.4000244140625,167,gold,GC=F,GC=F,yfinance
2020-07-16T00:00:00Z,1810.9000244140625,1810.9000244140625,1794.300048828125,1798.699951171875,146,gold,GC=F,GC=F,yfinance
2020-07-17T00:00:00Z,1798.5,1810.0999755859375,1798.5,1808.300048828125,24,gold,GC=F,GC=F,yfinance
2020-07-20T00:00:00Z,1807.0,1817.300048828125,1807.0,1815.9000244140625,89,gold,GC=F,GC=F,yfinance
2020-07-21T00:00:00Z,1822.0,1842.4000244140625,1822.0,1842.4000244140625,117,gold,GC=F,GC=F,yfinance
2020-07-22T00:00:00Z,1858.0999755859375,1867.0,1854.699951171875,1864.0999755859375,213,gold,GC=F,GC=F,yfinance
2020-07-23T00:00:00Z,1868.699951171875,1890.300048828125,1868.5,1889.0999755859375,133,gold,GC=F,GC=F,yfinance
2020-07-24T00:00:00Z,1884.300048828125,1897.300048828125,1884.300048828125,1897.300048828125,474,gold,GC=F,GC=F,yfinance
2020-07-27T00:00:00Z,1901.699951171875,1938.0,1901.5,1931.0,364,gold,GC=F,GC=F,yfinance
2020-07-28T00:00:00Z,1931.5,1944.699951171875,1928.5999755859375,1944.699951171875,825,gold,GC=F,GC=F,yfinance
2020-07-29T00:00:00Z,1953.199951171875,1953.5,1952.5999755859375,1953.5,209835,gold,GC=F,GC=F,yfinance
2020-07-30T00:00:00Z,1963.4000244140625,1965.0999755859375,1930.0,1942.300048828125,28853,gold,GC=F,GC=F,yfinance
2020-07-31T00:00:00Z,1948.5999755859375,1981.0999755859375,1948.0,1962.800048828125,2914,gold,GC=F,GC=F,yfinance
2020-08-03T00:00:00Z,1984.300048828125,1984.300048828125,1955.5,1966.0,683,gold,GC=F,GC=F,yfinance
2020-08-04T00:00:00Z,1971.0,2016.199951171875,1968.800048828125,2001.199951171875,2010,gold,GC=F,GC=F,yfinance
2020-08-05T00:00:00Z,2024.0,2050.199951171875,2011.0,2031.0999755859375,1422,gold,GC=F,GC=F,yfinance
2020-08-06T00:00:00Z,2045.5,2063.0,2040.0,2051.5,294,gold,GC=F,GC=F,yfinance
2020-08-07T00:00:00Z,2040.0999755859375,2055.0,2009.5999755859375,2010.0999755859375,808,gold,GC=F,GC=F,yfinance
2020-08-10T00:00:00Z,2026.4000244140625,2043.800048828125,2017.5,2024.4000244140625,233,gold,GC=F,GC=F,yfinance
2020-08-11T00:00:00Z,2012.4000244140625,2016.0,1904.0,1932.5999755859375,971,gold,GC=F,GC=F,yfinance
2020-08-12T00:00:00Z,1923.0,1946.5999755859375,1871.5999755859375,1934.9000244140625,404,gold,GC=F,GC=F,yfinance
2020-08-13T00:00:00Z,1921.5,1957.4000244140625,1916.9000244140625,1956.699951171875,71,gold,GC=F,GC=F,yfinance
2020-08-14T00:00:00Z,1938.699951171875,1947.4000244140625,1937.0,1937.0,201,gold,GC=F,GC=F,yfinance
2020-08-17T00:00:00Z,1949.5999755859375,1985.0,1949.5999755859375,1985.0,97,gold,GC=F,GC=F,yfinance
